"RANDOM STATE"
"0 0 -1727483681 427 0.0 false 348858372 -1956361246 -860290260 1077927180 232157375 1368524264 -1887923884 -535865278 -1317807646 -859268777 225958706 1095753771 1024234864 -1774742778 1668438456 -706758853 606561996 1735912282 1174964227 819222590 875398685 1117638630 1374522536 -1158148627 606557822 462500976 1560229160 1814116252 -2099125610 -411452565 155457234 1373250543 -157062297 2035455658 -721625949 2145259828 -2061685199 -1450172502 -632494544 1836413206 1470661422 960450569 1856581943 2083318061 -627415094 1434899379 1263047380 -899191088 -252094641 461484000 962678151 -1824447162 -1272299689 -1812047338 166674299 695395716 64563695 -366670356 -449305713 -1501980406 -1938910627 1475087866 1580527160 -234580742 1885534689 572595398 422966522 1720694643 -1529073698 1705249890 1434259407 -1461512220 -676364869 40245426 1029167141 1271806647 -521678597 1219224441 986896443 1086372888 -958066304 -1007653718 -1496092622 29088322 -1173160238 -1965334070 -1605717636 -161593780 479365225 -383940107 -1280296144 2070931876 -418764086 1142728041 1641349212 -393426797 1563111412 890457888 -1230011786 886083061 -990875106 76832814 1901265660 2007008652 1765111365 -1270480887 -67557567 279614158 -1000480384 -1061822264 -2145599458 1085902241 39299159 -1555680617 -1297793963 -167992286 -23358678 -2027462292 -1517465249 1040246825 -2082047243 -863611967 1874748888 172991052 -469432933 -1962643125 -1902507870 -1218619944 476876484 558221064 1587640263 1926205709 577259169 -2100691438 912788132 1478508104 -1875093326 1780321922 221885014 1985470290 -1129156060 1467804325 802973612 687933922 -1352111610 1271850624 663946847 -1671570352 -2128761018 722177465 1910012084 699827667 -1628501793 1415693706 -911716038 -287188644 322613693 -1417040642 -1922313063 380763806 -630324208 720279943 678764795 -51537260 1138857180 913689564 -1763901164 -157446945 1940790428 -87076983 -1335437980 -760421460 -2130904865 -1366220769 -1363651293 -1061850409 1812567275 -1107289452 -1025632086 927246305 1175533807 1913441237 1510717101 -1621854966 1885155550 444545075 15164126 -1696331029 617453121 -1407356107 934811821 -909810715 -459604082 -163275757 42852296 876428921 2064976519 1394399970 1254785395 -1691388972 1068781316 586596217 -2128997497 -565835777 -687140876 138724023 1845259591 907753794 -2113379991 1872519005 1846641748 -1863433902 -1058525514 -45988907 228894068 -598585329 96157622 -1221915277 -1654994233 936932609 -1599541340 1618864505 -722525961 767422776 -1046724820 307594551 1867961578 1695116880 1947454833 1429653897 1058372294 -781790190 -208317432 -1667413172 1184152482 203479948 -1564784520 -535432866 -2026119080 -1814372462 -1397333464 -2126503654 -1332180158 1789977231 691167764 1566999607 -1330113167 -633177086 1007164163 -698734152 548320001 -968401476 -614487898 10481976 39241570 -1686050234 -89547975 1504307790 104946070 -1664017084 1591438963 172873671 -1616767721 -1654555622 -334887626 -435803251 1934879966 -1697038651 655252261 1691472819 -572416321 -1934884672 -1542274876 -2043721908 -1659497885 -173378881 -8813436 -1379676869 -1135307518 -1870803630 -69906877 2123541612 450641410 -728190034 -2086012024 -1239963167 -1862720295 -1213413009 850014809 2047565977 -303177594 607825430 869837376 2014732729 1180836282 -828902458 1839221790 1535549107 1443603087 440972522 -1190736745 755199347 829187728 2016790799 -14742991 810537008 -875354458 533355270 -1206220192 -543775217 2117827287 -1693649556 1634121860 423138323 806146715 -1402590804 -117686893 615875989 1210577582 -1872829560 -1826809598 -340687954 398101485 1708010175 -172132791 1672168778 -2000046139 378772501 125249056 1934263524 1792218009 403120281 2128759751 -727553441 -1334937132 925714080 846120510 -1487716089 1620686380 -275441404 -1367762897 -851581142 1800148041 1068928413 183940070 1491964162 -160552135 -1067471427 -439594754 -1680376865 -218953446 1163977617 -1113022246 1147852969 -1819189 1366738692 -2054525641 -2069595544 -436976364 -2035886007 -392542237 2024282559 -2100926719 1807644768 718394780 -259961246 -1329388469 -2042024974 2056996814 1014857959 -638893004 -297579420 -981745690 -1704082690 -1077553599 280306933 673645747 -569104253 -577401935 264443010 -750770388 1967957163 -1299601072 96214047 -1636908060 -116459745 908219181 845125981 501654568 38498312 -2056187367 -820524304 1517714084 1499959857 1096463327 -1008242220 1731478783 -1678630038 -1921641742 19959647 -512972161 1504666965 1267470761 -759120314 -1693941339 -366657884 1246596956 943056939 2132392046 -303609948 589051891 -60891331 -1886377268 1654670074 334737492 269021978 -569222223 -516128847 -180153045 -1589696369 1075824177 -1294173006 -430138943 -601160171 813775467 -786487245 -371048445 2091065006 -275179357 -497510509 1532758027 1331198653 -1248178602 -621517173 1156941841 -790096185 1283542194 1676702354 -634429672 -502673279 -686549550 -635608161 -609492061 59650132 -1727517265 -1882920517 -904414645 -1957942976 -1473369682 279951810 -1472543953 9633752 -1779575426 -761404247 552014192 1051971634 1452355062 -1202955004 -377927850 -1399112854 185857999 988690365 -1159404653 -1446667846 1563173159 -1467093785 1058309899 272460912 989747493 1149155689 1767106932 -294455271 -1172912343 686223984 1027114961 -1966075637 1323217096 -518549875 -1029383150 -371131672 1848964927 371396208 183315803 -514057515 333582590 -41858532 -1887963945 485215258 -607001363 132690626 -1044441318 53619018 -231294129 -998617991 -1375090977 -202323417 1042251761 1971097004 -81748992 1814650892 -1462148027 1983520774 1291417886 -742020558 -1190472474 -1103640207 -90343177 -346195461 -506372137 -325972861 64727679 1151379502 1411342998 1619004306 1814762553 -657114798 -1466291124 -820179300 -144533852 1869269413 570789171 426855446 1486619734 -834370570 32241671 -993295650 -1964889834 -1336714567 1871381175 -1347073109 -1417801316 1793790081 -243919926 2143750527 876559932 -149388994 -1831070479 -1279441242 1889214073 461231186 -234264720 1713066467 -1281124819 2032773697 536890936 1990419589 -1661006762 -1996922342 1943163386 559510271 738739116 -1488335612 -753840818 -1141930376 1608013604 -69575186 774031782 377573407 1850783267 -106503762 355849907 -254323120 -303811221 1254736081 -581361727 1618804738 -1263178007 395762560 1571458532 -52853671 1501726028 383517607 -481922033 -386040945 -279246833 -1733294206 -1571994330 -1186363638 848491534 -2035196897 -922545553 713507042 221850595 -762070859 -374843190 111053043 -2031407974 2131111847 198301019 -584830006 27149301 -534035011 -631715981 95561689 -1988398682 -1642706213 625447465 1952475435 -878278600 -1138856514 1565963857 -1661333667 1864488189 1276720137 453360688 -980701725 -700674406 1920817822 1219198221 -687286578 -159368543 -1759503406 -1596024899 -63518153 -2089085061 -86787154 1627794291 109943519 -432644854 1434846352 635362874 357534034 -26693194 1834078461"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","gini-index-reserve","lorenz-points"
"0","49","0","49","0","nobody","10","""NEITHER""","75","0","[10 20 30 40 50 60 70 80 90 100]"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","user-id","sugar","metabolism","vision","vision-points","next-task","state","my-timer","has-moved?"
"0","5","47","40","14","""default""","""Local 0""","5","{breed students}","false","1","1","""up""","""Local 0""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"1","5","254","0","11","""default""","""Local 1""","5","{breed students}","false","1","1","""up""","""Local 1""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"2","5","337","42","42","""default""","""Local 2""","5","{breed students}","false","1","1","""up""","""Local 2""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"3","5","291","44","10","""default""","""Local 3""","5","{breed students}","false","1","1","""up""","""Local 3""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"4","5","158","33","30","""default""","""Local 4""","5","{breed students}","false","1","1","""up""","""Local 4""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"5","5","225","31","30","""default""","""Local 5""","5","{breed students}","false","1","1","""up""","""Local 5""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"6","5","220","44","35","""default""","""Local 6""","5","{breed students}","false","1","1","""up""","""Local 6""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"7","5","94","22","26","""default""","""Local 7""","5","{breed students}","false","1","1","""up""","""Local 7""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"8","5","318","42","36","""default""","""Local 8""","5","{breed students}","false","1","1","""up""","""Local 8""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"9","5","59","18","14","""default""","""Local 9""","5","{breed students}","false","1","1","""up""","""Local 9""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","psugar","max-psugar","true-color"
"23","15","47.9","""""","9.9","2","2","47.9"
"24","15","47.9","""""","9.9","2","2","47.9"
"25","15","47.9","""""","9.9","2","2","47.9"
"26","15","47.9","""""","9.9","2","2","47.9"
"27","15","47.9","""""","9.9","2","2","47.9"
"28","15","47.9","""""","9.9","2","2","47.9"
"29","15","47.9","""""","9.9","2","2","47.9"
"30","15","47.9","""""","9.9","2","2","47.9"
"31","15","47.9","""""","9.9","2","2","47.9"
"32","15","47.9","""""","9.9","2","2","47.9"
"33","15","47.9","""""","9.9","2","2","47.9"
"34","15","47.9","""""","9.9","2","2","47.9"
"35","15","47.9","""""","9.9","2","2","47.9"
"36","15","47.9","""""","9.9","2","2","47.9"
"37","15","47.9","""""","9.9","2","2","47.9"
"38","15","47.9","""""","9.9","2","2","47.9"
"39","15","47.9","""""","9.9","2","2","47.9"
"40","15","47.9","""""","9.9","2","2","47.9"
"41","15","47.9","""""","9.9","2","2","47.9"
"42","15","47.9","""""","9.9","2","2","47.9"
"43","15","47.9","""""","9.9","2","2","47.9"
"44","15","47.9","""""","9.9","2","2","47.9"
"45","15","47.9","""""","9.9","2","2","47.9"
"46","15","47.9","""""","9.9","2","2","47.9"
"47","15","47.9","""""","9.9","2","2","47.9"
"48","15","47.9","""""","9.9","2","2","47.9"
"49","15","47.9","""""","9.9","2","2","47.9"
"0","14","47.9","""""","9.9","2","2","47.9"
"1","14","47.9","""""","9.9","2","2","47.9"
"2","14","47.9","""""","9.9","2","2","47.9"
"3","14","47.9","""""","9.9","2","2","47.9"
"4","14","47.9","""""","9.9","2","2","47.9"
"5","14","47.9","""""","9.9","2","2","47.9"
"6","14","47.9","""""","9.9","2","2","47.9"
"7","14","47.9","""""","9.9","2","2","47.9"
"8","14","47.9","""""","9.9","2","2","47.9"
"9","14","47.9","""""","9.9","2","2","47.9"
"10","14","47.9","""""","9.9","2","2","47.9"
"11","14","47.9","""""","9.9","2","2","47.9"
"12","14","47.9","""""","9.9","2","2","47.9"
"13","14","47.9","""""","9.9","2","2","47.9"
"14","14","47.9","""""","9.9","2","2","47.9"
"15","14","47.9","""""","9.9","2","2","47.9"
"16","14","47.9","""""","9.9","2","2","47.9"
"17","14","47.9","""""","9.9","2","2","47.9"
"18","14","47.9","""""","9.9","2","2","47.9"
"19","14","47.9","""""","9.9","2","2","47.9"
"20","14","47.9","""""","9.9","2","2","47.9"
"21","14","47.9","""""","9.9","2","2","47.9"
"22","14","47.9","""""","9.9","2","2","47.9"
"23","14","47.9","""""","9.9","2","2","47.9"
"24","14","47.9","""""","9.9","2","2","47.9"
"25","14","47.9","""""","9.9","2","2","47.9"
"26","14","47.9","""""","9.9","2","2","47.9"
"27","14","47.9","""""","9.9","2","2","47.9"
"28","14","47.9","""""","9.9","2","2","47.9"
"29","14","47.9","""""","9.9","2","2","47.9"
"30","14","47.9","""""","9.9","2","2","47.9"
"31","14","47.9","""""","9.9","2","2","47.9"
"32","14","47.9","""""","9.9","2","2","47.9"
"33","14","47.9","""""","9.9","2","2","47.9"
"34","14","47.9","""""","9.9","2","2","47.9"
"35","14","47.9","""""","9.9","2","2","47.9"
"36","14","47.9","""""","9.9","2","2","47.9"
"37","14","47.9","""""","9.9","2","2","47.9"
"38","14","47.9","""""","9.9","2","2","47.9"
"39","14","47.9","""""","9.9","2","2","47.9"
"40","14","47.9","""""","9.9","2","2","47.9"
"41","14","47.9","""""","9.9","2","2","47.9"
"42","14","47.9","""""","9.9","2","2","47.9"
"43","14","47.9","""""","9.9","2","2","47.9"
"44","14","47.9","""""","9.9","2","2","47.9"
"45","14","47.9","""""","9.9","2","2","47.9"
"46","14","47.9","""""","9.9","2","2","47.9"
"47","14","47.9","""""","9.9","2","2","47.9"
"48","14","47.9","""""","9.9","2","2","47.9"
"49","14","47.9","""""","9.9","2","2","47.9"
"0","13","47.9","""""","9.9","2","2","47.9"
"1","13","47.9","""""","9.9","2","2","47.9"
"2","13","47.9","""""","9.9","2","2","47.9"
"3","13","47.9","""""","9.9","2","2","47.9"
"4","13","47.9","""""","9.9","2","2","47.9"
"5","13","47.9","""""","9.9","2","2","47.9"
"6","13","47.9","""""","9.9","2","2","47.9"
"7","13","47.9","""""","9.9","2","2","47.9"
"8","13","47.9","""""","9.9","2","2","47.9"
"9","13","47.9","""""","9.9","2","2","47.9"
"10","13","47.9","""""","9.9","2","2","47.9"
"11","13","47.9","""""","9.9","2","2","47.9"
"12","13","47.9","""""","9.9","2","2","47.9"
"13","13","47.9","""""","9.9","2","2","47.9"
"14","13","47.9","""""","9.9","2","2","47.9"
"15","13","47.9","""""","9.9","2","2","47.9"
"16","13","47.9","""""","9.9","2","2","47.9"
"17","13","47.9","""""","9.9","2","2","47.9"
"18","13","47.9","""""","9.9","2","2","47.9"
"19","13","47.9","""""","9.9","2","2","47.9"
"20","13","47.9","""""","9.9","2","2","47.9"
"21","13","47.9","""""","9.9","2","2","47.9"
"22","13","47.9","""""","9.9","2","2","47.9"
"23","13","47.9","""""","9.9","2","2","47.9"
"24","13","47.9","""""","9.9","2","2","47.9"
"25","13","47.9","""""","9.9","2","2","47.9"
"26","13","47.9","""""","9.9","2","2","47.9"
"27","13","47.9","""""","9.9","2","2","47.9"
"28","13","47.9","""""","9.9","2","2","47.9"
"29","13","47.9","""""","9.9","2","2","47.9"
"30","13","47.9","""""","9.9","2","2","47.9"
"31","13","47.9","""""","9.9","2","2","47.9"
"32","13","47.9","""""","9.9","2","2","47.9"
"33","13","47.9","""""","9.9","2","2","47.9"
"34","13","47.9","""""","9.9","2","2","47.9"
"35","13","47.9","""""","9.9","2","2","47.9"
"36","13","47.9","""""","9.9","2","2","47.9"
"37","13","47.9","""""","9.9","2","2","47.9"
"38","13","47.9","""""","9.9","2","2","47.9"
"39","13","47.9","""""","9.9","2","2","47.9"
"40","13","47.9","""""","9.9","2","2","47.9"
"41","13","47.9","""""","9.9","2","2","47.9"
"42","13","47.9","""""","9.9","2","2","47.9"
"43","13","47.9","""""","9.9","2","2","47.9"
"44","13","47.9","""""","9.9","2","2","47.9"
"45","13","47.9","""""","9.9","2","2","47.9"
"46","13","47.9","""""","9.9","2","2","47.9"
"47","13","47.9","""""","9.9","2","2","47.9"
"48","13","47.9","""""","9.9","2","2","47.9"
"49","13","47.9","""""","9.9","2","2","47.9"
"0","12","47.9","""""","9.9","2","2","47.9"
"1","12","47.9","""""","9.9","2","2","47.9"
"2","12","47.9","""""","9.9","2","2","47.9"
"3","12","47.9","""""","9.9","2","2","47.9"
"4","12","47.9","""""","9.9","2","2","47.9"
"5","12","47.9","""""","9.9","2","2","47.9"
"6","12","47.9","""""","9.9","2","2","47.9"
"7","12","47.9","""""","9.9","2","2","47.9"
"8","12","47.9","""""","9.9","2","2","47.9"
"9","12","47.9","""""","9.9","2","2","47.9"
"10","12","47.9","""""","9.9","2","2","47.9"
"11","12","47.9","""""","9.9","2","2","47.9"
"12","12","47.9","""""","9.9","2","2","47.9"
"13","12","47.9","""""","9.9","2","2","47.9"
"14","12","47.9","""""","9.9","2","2","47.9"
"15","12","47.9","""""","9.9","2","2","47.9"
"16","12","47.9","""""","9.9","2","2","47.9"
"17","12","47.9","""""","9.9","2","2","47.9"
"18","12","47.9","""""","9.9","2","2","47.9"
"19","12","47.9","""""","9.9","2","2","47.9"
"20","12","47.9","""""","9.9","2","2","47.9"
"21","12","47.9","""""","9.9","2","2","47.9"
"22","12","47.9","""""","9.9","2","2","47.9"
"23","12","47.9","""""","9.9","2","2","47.9"
"24","12","47.9","""""","9.9","2","2","47.9"
"25","12","47.9","""""","9.9","2","2","47.9"
"26","12","47.9","""""","9.9","2","2","47.9"
"27","12","47.9","""""","9.9","2","2","47.9"
"28","12","47.9","""""","9.9","2","2","47.9"
"29","12","47.9","""""","9.9","2","2","47.9"
"30","12","47.9","""""","9.9","2","2","47.9"
"31","12","47.9","""""","9.9","2","2","47.9"
"32","12","47.9","""""","9.9","2","2","47.9"
"33","12","47.9","""""","9.9","2","2","47.9"
"34","12","47.9","""""","9.9","2","2","47.9"
"35","12","47.9","""""","9.9","2","2","47.9"
"36","12","47.9","""""","9.9","2","2","47.9"
"37","12","47.9","""""","9.9","2","2","47.9"
"38","12","47.9","""""","9.9","2","2","47.9"
"39","12","47.9","""""","9.9","2","2","47.9"
"40","12","47.9","""""","9.9","2","2","47.9"
"41","12","47.9","""""","9.9","2","2","47.9"
"42","12","47.9","""""","9.9","2","2","47.9"
"43","12","47.9","""""","9.9","2","2","47.9"
"44","12","47.9","""""","9.9","2","2","47.9"
"45","12","47.9","""""","9.9","2","2","47.9"
"46","12","47.9","""""","9.9","2","2","47.9"
"47","12","47.9","""""","9.9","2","2","47.9"
"48","12","47.9","""""","9.9","2","2","47.9"
"49","12","47.9","""""","9.9","2","2","47.9"
"0","11","47.9","""""","9.9","2","2","47.9"
"1","11","47.9","""""","9.9","2","2","47.9"
"2","11","47.9","""""","9.9","2","2","47.9"
"3","11","47.9","""""","9.9","2","2","47.9"
"4","11","47.9","""""","9.9","2","2","47.9"
"5","11","47.9","""""","9.9","2","2","47.9"
"6","11","47.9","""""","9.9","2","2","47.9"
"7","11","47.9","""""","9.9","2","2","47.9"
"8","11","47.9","""""","9.9","2","2","47.9"
"9","11","47.9","""""","9.9","2","2","47.9"
"10","11","47.9","""""","9.9","2","2","47.9"
"11","11","47.9","""""","9.9","2","2","47.9"
"12","11","47.9","""""","9.9","2","2","47.9"
"13","11","47.9","""""","9.9","2","2","47.9"
"14","11","47.9","""""","9.9","2","2","47.9"
"15","11","47.9","""""","9.9","2","2","47.9"
"16","11","47.9","""""","9.9","2","2","47.9"
"17","11","47.9","""""","9.9","2","2","47.9"
"18","11","47.9","""""","9.9","2","2","47.9"
"19","11","47.9","""""","9.9","2","2","47.9"
"20","11","47.9","""""","9.9","2","2","47.9"
"21","11","47.9","""""","9.9","2","2","47.9"
"22","11","47.9","""""","9.9","2","2","47.9"
"23","11","47.9","""""","9.9","2","2","47.9"
"24","11","47.9","""""","9.9","2","2","47.9"
"25","11","47.9","""""","9.9","2","2","47.9"
"26","11","47.9","""""","9.9","2","2","47.9"
"27","11","47.9","""""","9.9","2","2","47.9"
"28","11","47.9","""""","9.9","2","2","47.9"
"29","11","47.9","""""","9.9","2","2","47.9"
"30","11","47.9","""""","9.9","2","2","47.9"
"31","11","47.9","""""","9.9","2","2","47.9"
"32","11","47.9","""""","9.9","2","2","47.9"
"33","11","47.9","""""","9.9","2","2","47.9"
"34","11","47.9","""""","9.9","2","2","47.9"
"35","11","47.9","""""","9.9","2","2","47.9"
"36","11","47.9","""""","9.9","2","2","47.9"
"37","11","47.9","""""","9.9","2","2","47.9"
"38","11","47.9","""""","9.9","2","2","47.9"
"39","11","47.9","""""","9.9","2","2","47.9"
"40","11","47.9","""""","9.9","2","2","47.9"
"41","11","47.9","""""","9.9","2","2","47.9"
"42","11","47.9","""""","9.9","2","2","47.9"
"43","11","47.9","""""","9.9","2","2","47.9"
"44","11","47.9","""""","9.9","2","2","47.9"
"45","11","47.9","""""","9.9","2","2","47.9"
"46","11","47.9","""""","9.9","2","2","47.9"
"47","11","47.9","""""","9.9","2","2","47.9"
"48","11","47.9","""""","9.9","2","2","47.9"
"49","11","47.9","""""","9.9","2","2","47.9"
"0","10","47.9","""""","9.9","2","2","47.9"
"1","10","47.9","""""","9.9","2","2","47.9"
"2","10","47.9","""""","9.9","2","2","47.9"
"3","10","47.9","""""","9.9","2","2","47.9"
"4","10","47.9","""""","9.9","2","2","47.9"
"5","10","47.9","""""","9.9","2","2","47.9"
"6","10","47.9","""""","9.9","2","2","47.9"
"7","10","47.9","""""","9.9","2","2","47.9"
"8","10","47.9","""""","9.9","2","2","47.9"
"9","10","47.9","""""","9.9","2","2","47.9"
"10","10","47.9","""""","9.9","2","2","47.9"
"11","10","47.9","""""","9.9","2","2","47.9"
"12","10","47.9","""""","9.9","2","2","47.9"
"13","10","47.9","""""","9.9","2","2","47.9"
"14","10","47.9","""""","9.9","2","2","47.9"
"15","10","47.9","""""","9.9","2","2","47.9"
"16","10","47.9","""""","9.9","2","2","47.9"
"17","10","47.9","""""","9.9","2","2","47.9"
"18","10","47.9","""""","9.9","2","2","47.9"
"19","10","47.9","""""","9.9","2","2","47.9"
"20","10","47.9","""""","9.9","2","2","47.9"
"21","10","47.9","""""","9.9","2","2","47.9"
"22","10","47.9","""""","9.9","2","2","47.9"
"23","10","47.9","""""","9.9","2","2","47.9"
"24","10","47.9","""""","9.9","2","2","47.9"
"25","10","47.9","""""","9.9","2","2","47.9"
"26","10","47.9","""""","9.9","2","2","47.9"
"27","10","47.9","""""","9.9","2","2","47.9"
"28","10","47.9","""""","9.9","2","2","47.9"
"29","10","47.9","""""","9.9","2","2","47.9"
"30","10","47.9","""""","9.9","2","2","47.9"
"31","10","47.9","""""","9.9","2","2","47.9"
"32","10","47.9","""""","9.9","2","2","47.9"
"33","10","47.9","""""","9.9","2","2","47.9"
"34","10","47.9","""""","9.9","2","2","47.9"
"35","10","47.9","""""","9.9","2","2","47.9"
"36","10","47.9","""""","9.9","2","2","47.9"
"37","10","47.9","""""","9.9","2","2","47.9"
"38","10","47.9","""""","9.9","2","2","47.9"
"39","10","47.9","""""","9.9","2","2","47.9"
"40","10","47.9","""""","9.9","2","2","47.9"
"41","10","47.9","""""","9.9","2","2","47.9"
"42","10","47.9","""""","9.9","2","2","47.9"
"43","10","47.9","""""","9.9","2","2","47.9"
"44","10","47.9","""""","9.9","2","2","47.9"
"45","10","47.9","""""","9.9","2","2","47.9"
"46","10","47.9","""""","9.9","2","2","47.9"
"47","10","47.9","""""","9.9","2","2","47.9"
"48","10","47.9","""""","9.9","2","2","47.9"
"49","10","47.9","""""","9.9","2","2","47.9"
"0","9","47.9","""""","9.9","2","2","47.9"
"1","9","47.9","""""","9.9","2","2","47.9"
"2","9","47.9","""""","9.9","2","2","47.9"
"3","9","47.9","""""","9.9","2","2","47.9"
"4","9","47.9","""""","9.9","2","2","47.9"
"5","9","47.9","""""","9.9","2","2","47.9"
"6","9","47.9","""""","9.9","2","2","47.9"
"7","9","47.9","""""","9.9","2","2","47.9"
"8","9","47.9","""""","9.9","2","2","47.9"
"9","9","47.9","""""","9.9","2","2","47.9"
"10","9","47.9","""""","9.9","2","2","47.9"
"11","9","47.9","""""","9.9","2","2","47.9"
"12","9","47.9","""""","9.9","2","2","47.9"
"13","9","47.9","""""","9.9","2","2","47.9"
"14","9","47.9","""""","9.9","2","2","47.9"
"15","9","47.9","""""","9.9","2","2","47.9"
"16","9","47.9","""""","9.9","2","2","47.9"
"17","9","47.9","""""","9.9","2","2","47.9"
"18","9","47.9","""""","9.9","2","2","47.9"
"19","9","47.9","""""","9.9","2","2","47.9"
"20","9","47.9","""""","9.9","2","2","47.9"
"21","9","47.9","""""","9.9","2","2","47.9"
"22","9","47.9","""""","9.9","2","2","47.9"
"23","9","47.9","""""","9.9","2","2","47.9"
"24","9","47.9","""""","9.9","2","2","47.9"
"25","9","47.9","""""","9.9","2","2","47.9"
"26","9","47.9","""""","9.9","2","2","47.9"
"27","9","47.9","""""","9.9","2","2","47.9"
"28","9","47.9","""""","9.9","2","2","47.9"
"29","9","47.9","""""","9.9","2","2","47.9"
"30","9","47.9","""""","9.9","2","2","47.9"
"31","9","47.9","""""","9.9","2","2","47.9"
"32","9","47.9","""""","9.9","2","2","47.9"
"33","9","47.9","""""","9.9","2","2","47.9"
"34","9","47.9","""""","9.9","2","2","47.9"
"35","9","47.9","""""","9.9","2","2","47.9"
"36","9","47.9","""""","9.9","2","2","47.9"
"37","9","47.9","""""","9.9","2","2","47.9"
"38","9","47.9","""""","9.9","2","2","47.9"
"39","9","47.9","""""","9.9","2","2","47.9"
"40","9","47.9","""""","9.9","2","2","47.9"
"41","9","47.9","""""","9.9","2","2","47.9"
"42","9","47.9","""""","9.9","2","2","47.9"
"43","9","47.9","""""","9.9","2","2","47.9"
"44","9","47.9","""""","9.9","2","2","47.9"
"45","9","47.9","""""","9.9","2","2","47.9"
"46","9","47.9","""""","9.9","2","2","47.9"
"47","9","47.9","""""","9.9","2","2","47.9"
"48","9","47.9","""""","9.9","2","2","47.9"
"49","9","47.9","""""","9.9","2","2","47.9"
"0","8","47.9","""""","9.9","2","2","47.9"
"1","8","47.9","""""","9.9","2","2","47.9"
"2","8","47.9","""""","9.9","2","2","47.9"
"3","8","47.9","""""","9.9","2","2","47.9"
"4","8","47.9","""""","9.9","2","2","47.9"
"5","8","47.9","""""","9.9","2","2","47.9"
"6","8","47.9","""""","9.9","2","2","47.9"
"7","8","47.9","""""","9.9","2","2","47.9"
"8","8","47.9","""""","9.9","2","2","47.9"
"9","8","47.9","""""","9.9","2","2","47.9"
"10","8","47.9","""""","9.9","2","2","47.9"
"11","8","47.9","""""","9.9","2","2","47.9"
"12","8","47.9","""""","9.9","2","2","47.9"
"13","8","47.9","""""","9.9","2","2","47.9"
"14","8","47.9","""""","9.9","2","2","47.9"
"15","8","47.9","""""","9.9","2","2","47.9"
"16","8","47.9","""""","9.9","2","2","47.9"
"17","8","47.9","""""","9.9","2","2","47.9"
"18","8","47.9","""""","9.9","2","2","47.9"
"19","8","47.9","""""","9.9","2","2","47.9"
"20","8","47.9","""""","9.9","2","2","47.9"
"21","8","47.9","""""","9.9","2","2","47.9"
"22","8","47.9","""""","9.9","2","2","47.9"
"23","8","47.9","""""","9.9","2","2","47.9"
"24","8","47.9","""""","9.9","2","2","47.9"
"25","8","47.9","""""","9.9","2","2","47.9"
"26","8","47.9","""""","9.9","2","2","47.9"
"27","8","47.9","""""","9.9","2","2","47.9"
"28","8","47.9","""""","9.9","2","2","47.9"
"29","8","47.9","""""","9.9","2","2","47.9"
"30","8","47.9","""""","9.9","2","2","47.9"
"31","8","47.9","""""","9.9","2","2","47.9"
"32","8","47.9","""""","9.9","2","2","47.9"
"33","8","47.9","""""","9.9","2","2","47.9"
"34","8","47.9","""""","9.9","2","2","47.9"
"35","8","47.9","""""","9.9","2","2","47.9"
"36","8","47.9","""""","9.9","2","2","47.9"
"37","8","47.9","""""","9.9","2","2","47.9"
"38","8","47.9","""""","9.9","2","2","47.9"
"39","8","47.9","""""","9.9","2","2","47.9"
"40","8","47.9","""""","9.9","2","2","47.9"
"41","8","47.9","""""","9.9","2","2","47.9"
"42","8","47.9","""""","9.9","2","2","47.9"
"43","8","47.9","""""","9.9","2","2","47.9"
"44","8","47.9","""""","9.9","2","2","47.9"
"45","8","47.9","""""","9.9","2","2","47.9"
"46","8","47.9","""""","9.9","2","2","47.9"
"47","8","47.9","""""","9.9","2","2","47.9"
"48","8","47.9","""""","9.9","2","2","47.9"
"49","8","47.9","""""","9.9","2","2","47.9"
"0","7","47.9","""""","9.9","2","2","47.9"
"1","7","47.9","""""","9.9","2","2","47.9"
"2","7","47.9","""""","9.9","2","2","47.9"
"3","7","47.9","""""","9.9","2","2","47.9"
"4","7","47.9","""""","9.9","2","2","47.9"
"5","7","47.9","""""","9.9","2","2","47.9"
"6","7","47.9","""""","9.9","2","2","47.9"
"7","7","47.9","""""","9.9","2","2","47.9"
"8","7","47.9","""""","9.9","2","2","47.9"
"9","7","47.9","""""","9.9","2","2","47.9"
"10","7","47.9","""""","9.9","2","2","47.9"
